,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,jenniferbloome,/guided-meditations/y5b6a2k1n2v8y6n8u8t2v4v3a1d4v1t2c3z1e4u2,69,2022-12-14 06:10:43.532300,meditation found
1,jenniferbloome,/guided-meditations/v8n8b8v9g9n7v7h9x1x2w8r5r9j8l4u4v5f7m3p6,69,2022-12-14 06:10:43.533271,meditation found
2,johncunningham,/guided-meditations/g4v4f4t2j7n1a5f8w1q3y9z9g3n7r1t4e6k8k9m5,69,2022-12-14 06:11:07.851271,meditation found
3,johncunningham,/guided-meditations/v2r2c9a0a3u1n4g7w0b7e0p6e4c7k1a4y4s0f6l6,69,2022-12-14 06:11:07.851271,meditation found
4,johncunningham,/guided-meditations/b9t4q4c0r9s0z2z8a5v8a8n0n9v4u3x8f6t6k2y7,69,2022-12-14 06:11:07.851271,meditation found
5,johncunningham,/guided-meditations/v2j0c4r0n7z4a1f9g1j8e7y9h9z2x1j2c7w4p2w9,69,2022-12-14 06:11:07.851271,meditation found
6,johncunningham,/guided-meditations/m2r5v6g2y4v5g9c5h8t1u8m5z6j7d3k9c2k5v2k4,69,2022-12-14 06:11:07.851271,meditation found
7,johncunningham,/guided-meditations/u4e1v3s8g4s2s7w9b5a7k5n4g1t1q4w9x5b7m8d2,69,2022-12-14 06:11:07.851271,meditation found
8,johncunningham,/guided-meditations/e4z1j8b1u6q0x9g2f7a2d0a9g1q9h6p0t5q3j5k2,69,2022-12-14 06:11:07.851271,meditation found
9,jasondilg,/guided-meditations/y0q9v3t1g1q4v5c0p0l1w2h9a4e7m6n8s8x4v7d0,69,2022-12-14 06:11:29.875118,meditation found
10,jasondilg,/guided-meditations/t3a5s0z2v0b1v3g9k8c1d6w5z2n0r5c1c7j9k3p8,69,2022-12-14 06:11:29.877122,meditation found
11,josie_frid,/guided-meditations/y8n7g0x3c7y4l9x1b6u9n0g7u1z5d7e1q9u0u5h5,69,2022-12-14 06:11:52.126302,meditation found
12,josie_frid,/guided-meditations/m5d7l2h4v0x3s7r8d0s4c2k7t9u6k6z4j1v8u8p9,69,2022-12-14 06:11:52.127303,meditation found
13,josie_frid,/guided-meditations/f7g7x2g3a2g4a1b6p5h9h1p8p1n4u9m0y7v8u2v4,69,2022-12-14 06:11:52.128304,meditation found
14,josie_frid,/guided-meditations/n2s4u4p9e7e1f8t5z2h1a0c3j4d4x7c3n7g1q4h1,69,2022-12-14 06:11:52.129302,meditation found
15,josie_frid,/guided-meditations/v8a7t2v4d7x5n4f8p6g2u9f9x1s1x3n8q4z7r3c7,69,2022-12-14 06:11:52.130303,meditation found
16,jessierainannesmith,/guided-meditations/y1b5w2k7c0r3k0m5m6s5v4k6w4x1u0v6z8z3y5f0,69,2022-12-14 06:12:13.999996,meditation found
17,jessierainannesmith,/guided-meditations/q5x5t3a5j4q2c9h5g7c5u8x2b9s6f8t7s4j0f0f6,69,2022-12-14 06:12:14.015618,meditation found
18,jessierainannesmith,/guided-meditations/n0q9q0w4u2x3b3t4e1s6y7e1n7d8g1t3g0u8p5r9,69,2022-12-14 06:12:14.015618,meditation found
19,jessierainannesmith,/guided-meditations/w5h6l0j8v8f2y3m3c2a4v9u9e1h0h5t5v6e0z9a9,69,2022-12-14 06:12:14.015618,meditation found
20,jessierainannesmith,/guided-meditations/z9k0v8w4h9v2k2p1s2g2a7z2f0c0m6m9q1m5e9c3,69,2022-12-14 06:12:14.015618,meditation found
21,jessierainannesmith,/guided-meditations/w3b4k0y6e5t4d6v4k8q6z7j2a0h0p1z1x6j5h1z8,69,2022-12-14 06:12:14.015618,meditation found
22,jessierainannesmith,/guided-meditations/q0d7n0z9y6k2p9k5q0f8t5y1b8u1j4e1k7n5m1l1,69,2022-12-14 06:12:14.015618,meditation found
23,jessierainannesmith,/guided-meditations/f0d0a6g2u2s5a0h1f3e6x4r4z0u5f3r1n0w2j4q9,69,2022-12-14 06:12:14.015618,meditation found
24,jessierainannesmith,/guided-meditations/g3g9w9w4r2l0v8v7r3p4w5b2k6j8c8e1s9c2w9m4,69,2022-12-14 06:12:14.015618,meditation found
25,jessierainannesmith,/guided-meditations/d3a5w8g1s0q5f9j0a2n1w7b5e9n1m2b9x3r3w6a1,69,2022-12-14 06:12:14.015618,meditation found
26,pub4223331,/guided-meditations/f4b0r6b5b4k1s3z1m0y0b3m4k0b0m9v1c8m8r4n8,69,2022-12-14 06:12:36.116560,meditation found
27,pub4223331,/guided-meditations/v4j2n2c3r9c6v9l9r5u1m1f2n8x0h4w1v5e6r3z1,69,2022-12-14 06:12:36.116560,meditation found
28,pub4223331,/guided-meditations/d8c4d3q3d9u4a6k3c2e1n3r9c0c1n6t3w2c2g6u3,69,2022-12-14 06:12:36.116560,meditation found
29,pub4223331,/guided-meditations/s2d4s6f1x8v9n3z6m0t3u6r0e5x4j2h8s6d1t0c5,69,2022-12-14 06:12:36.116560,meditation found
30,pub4223331,/guided-meditations/z8k9y1y7b6v1j9f9n5a5m8n4y8g3r1u1s7j2w4h4,69,2022-12-14 06:12:36.116560,meditation found
31,pub4223331,/guided-meditations/r4q5q6z3b3s9c5c6x2m9s7b4x5v0u6a8k9y0s8r6,69,2022-12-14 06:12:36.116560,meditation found
32,pub4223331,/guided-meditations/c5s4u4m7e9a4t3k0j8a3b1v8l2r9d6l6t6k7j0y1,69,2022-12-14 06:12:36.116560,meditation found
33,pub4223331,/guided-meditations/a1t3m0w9p1t9f2n2n4z1q1j3e5w1q0n4n0b8c4j7,69,2022-12-14 06:12:36.116560,meditation found
34,pub4223331,/guided-meditations/r7g3h1a2a4j9m0e6u2y1a1h3c1l7v0d0b5e4k2p6,69,2022-12-14 06:12:36.116560,meditation found
35,pub4223331,/guided-meditations/y5r6b9r9z1s9z0k2t2j1b4c5m1u8k9c1g6f1d9b3,69,2022-12-14 06:12:36.116560,meditation found
36,heartfulbyjosefin,/guided-meditations/h5a0c1w2f5f3r2d8e8b7u7k0k5c2p6a2f1j6z7z6,69,2022-12-14 06:12:58.030666,meditation found
37,heartfulbyjosefin,/guided-meditations/m7e0y4e7b8y3n9v8u7y5m1c8t8j0h3g7n3e6p3q5,69,2022-12-14 06:12:58.046340,meditation found
38,heartfulbyjosefin,/guided-meditations/w7u9q4s9j3w5w9k3r8x2b9w5e2b6f7j1n4z7n1k0,69,2022-12-14 06:12:58.046340,meditation found
39,heartfulbyjosefin,/guided-meditations/g0x2m6b6m4t5g5a0k2r3p3e9j0y9n9t2c7q4r0d4,69,2022-12-14 06:12:58.046340,meditation found
40,heartfulbyjosefin,/guided-meditations/f7z0a8g5n6z5t2t4s8n4e8q1s6c3f2k2u6t9h4r4,69,2022-12-14 06:12:58.046340,meditation found
41,joanneleelifecoach,/guided-meditations/g4p3n3x6y6b6n8m4p7u9b7j8e2p3r6x6y4t4u8n6,69,2022-12-14 06:13:19.962712,meditation found
42,joanneleelifecoach,/guided-meditations/f5j8t5w9u1p6c9m4a5f3q3e0k5y8v4j2d2n6a3j9,69,2022-12-14 06:13:19.962712,meditation found
43,joanneleelifecoach,/guided-meditations/q7z5s7c6d8n3p2y1v6y5w8g9x6g2a5y4f1q4p7s7,69,2022-12-14 06:13:19.962712,meditation found
44,joanneleelifecoach,/guided-meditations/l3r8t2j1c7p4v3c9z6b9w0j5b5w7c7s5v2t6d3l5,69,2022-12-14 06:13:19.962712,meditation found
45,joanneleelifecoach,/guided-meditations/g2z8c1q8c8k6m7s3c5a2w7h2z4r1d0m8x8n1w9s9,69,2022-12-14 06:13:19.962712,meditation found
46,joanneleelifecoach,/guided-meditations/a7z4a4n9j7e5h2p0n3p9u5n3k8j3f0e5m3s4v5r2,69,2022-12-14 06:13:19.962712,meditation found
47,joanneleelifecoach,/guided-meditations/t5s4j0u0v5q0w0t2b0n9q8v7s2v5h5w1k7u9z9d2,69,2022-12-14 06:13:19.962712,meditation found
