,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,scottstabile,/guided-meditations/c0j0h1j3x1p5d7j4u1d3d6b7y7g4l3t7h8v7l2m6,137,2022-12-14 20:07:53.069640,meditation found
1,scottstabile,/guided-meditations/x5y1w8d7u2m3x3b8e7r3g3d0y7s4l0k8k3t1t5n3,137,2022-12-14 20:07:53.069640,meditation found
2,scottstabile,/guided-meditations/h2j0v1e5p7t8t9m8d0t9t1j5q1z3z1b8e5b4d7r6,137,2022-12-14 20:07:53.069640,meditation found
3,syntropystates,/guided-meditations/w4c8z4c6y7p3f0h1t0e5g1t3g0q9z4g9u3v6c8g8,137,2022-12-14 20:08:15.450983,meditation found
4,syntropystates,/guided-meditations/k5v1u6a7r1b6e5a7r8b3w3a9f2q4y8f1u8h9s1k8,137,2022-12-14 20:08:15.451958,meditation found
5,syntropystates,/guided-meditations/l1g3z2c0v8m5u7n5g9f3a4w1m5e7a7g2m1y9g8k9,137,2022-12-14 20:08:15.452959,meditation found
6,syntropystates,/guided-meditations/t3c6x4g6g5r5s7h6u2y7c3k8z1e6d7m3v1e8q2s2,137,2022-12-14 20:08:15.453956,meditation found
7,syntropystates,/guided-meditations/w4p1n6m6w3s9s9p5y9l6u7a7y7r3c9j5w2y6t1k8,137,2022-12-14 20:08:15.454959,meditation found
8,syntropystates,/guided-meditations/b0t6k6j2n5m3n1c9t2j2q9w1d1z8m1q6q7n4h7h9,137,2022-12-14 20:08:15.456962,meditation found
9,syntropystates,/guided-meditations/c2m4v1m2x8t4p4s0y6l9m0f8s0l8k1j4p6h7t0b0,137,2022-12-14 20:08:15.457959,meditation found
10,syntropystates,/guided-meditations/j9r8n3d2g8h9e2q6d6c9b3r1b8u6m3f2w2h1p9b9,137,2022-12-14 20:08:15.458958,meditation found
11,syntropystates,/guided-meditations/r3v0k8q4z1k2u6x8v0p2c5j8w5h1d1h5y6n0q5b5,137,2022-12-14 20:08:15.458958,meditation found
12,syntropystates,/guided-meditations/s9k2k2r3x4r6g5j7h5y8e3b7h7r2e5s1n8p9k3n8,137,2022-12-14 20:08:15.459961,meditation found
13,syntropystates,/guided-meditations/s3q6z9j0p0p3z4p9e0r2q1q6q4k3e4t1c2x7e7w3,137,2022-12-14 20:08:15.460967,meditation found
14,syntropystates,/guided-meditations/t8w0h8a7p4s1l0g4k4g3f9y8f4m0t7v6t7z2y1s8,137,2022-12-14 20:08:15.461962,meditation found
15,syntropystates,/guided-meditations/n8h8t3t4m6t7v1m4t2c1l1j4l3z9k6e9k5f0v1m9,137,2022-12-14 20:08:15.462960,meditation found
16,syntropystates,/guided-meditations/u0f3j6w2k8x1s2d7m3q0s6v4h4u6m5e0d0m1s5g0,137,2022-12-14 20:08:15.462960,meditation found
17,syntropystates,/guided-meditations/t5m8p9l6z5y1q5k5w7e6v9y2j7f6w5u0g9f9s6z2,137,2022-12-14 20:08:15.463960,meditation found
18,stevenleonard,/guided-meditations/a9t1y4u5u9q8u1f7d2t6c5n0x4k4b7z6u7t6c2j5,137,2022-12-14 20:08:37.407807,meditation found
