,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,simonettevaja,/guided-meditations/f6s5c0m9a1y6a1m8d7v9k8h9x5v3h0z2b8x0g3h3,131,2022-12-14 16:41:26.050919,meditation found
1,simonettevaja,/guided-meditations/x6d7s1k8v6a1b2v8n6a2y8x2w6u3m2n1e8m1m3e5,131,2022-12-14 16:41:26.051907,meditation found
2,simonettevaja,/guided-meditations/v0l2v3j2p0x9q2k4r9v1n4t5e3a6h7q9x1h5h8q5,131,2022-12-14 16:41:26.052900,meditation found
3,simonettevaja,/guided-meditations/m4q9j1u7e8n8t7e0p3b1n3z4g9b1y1u6q1f0s1p3,131,2022-12-14 16:41:26.054920,meditation found
4,simonettevaja,/guided-meditations/t8u6d1l0w4n5f2a7e8x1u4b9x7e6f4k1t1u1q4b4,131,2022-12-14 16:41:26.055857,meditation found
5,simonettevaja,/guided-meditations/h6l0f8t0h6d8h9f2u1y3c3y9m7p8h2w0c6g3q9k9,131,2022-12-14 16:41:26.055857,meditation found
6,simonettevaja,/guided-meditations/y5p3y2x4y2r9l3v3p3l7c6y6h1r3n8d6m8e4s5x8,131,2022-12-14 16:41:26.056859,meditation found
7,simonettevaja,/guided-meditations/u6d1r3s1k1j7v8l4m6s8q1d4e6l7p3v4p1q3h3l0,131,2022-12-14 16:41:26.057859,meditation found
8,simonettevaja,/guided-meditations/v1s2s8k7z2h7t9e1h5b3h1n5m7d1b2h0k8a2l3g7,131,2022-12-14 16:41:26.057859,meditation found
9,simonettevaja,/guided-meditations/e4v2y2h9g4a8e7m7b3w7f9e4u3g9c6q5a7p0q2s2,131,2022-12-14 16:41:26.058858,meditation found
10,simonettevaja,/guided-meditations/d2q7x1g4c7z8y5e9y9j9m1k2p0x8x5k7q1y9b0f5,131,2022-12-14 16:41:26.059859,meditation found
11,simonettevaja,/guided-meditations/j0e1y4b7p9x5u3t9g5n4t1l5e8w1y4x2y0j8c2f6,131,2022-12-14 16:41:26.059859,meditation found
12,simonettevaja,/guided-meditations/r7v2a8s4u1m5p7g8f7e6p1p8q8b2u1s2z6e3y1y8,131,2022-12-14 16:41:26.060858,meditation found
13,simonettevaja,/guided-meditations/v2l6q6f2u6m5d7x4c1e2z4p2z9t4a1t0a9f4g3f6,131,2022-12-14 16:41:26.061858,meditation found
14,simonettevaja,/guided-meditations/r3g1x6q1p3y1v4e3u6s3w5z5z2j2e6y6q0q5u3w3,131,2022-12-14 16:41:26.061858,meditation found
15,simonettevaja,/guided-meditations/x4h3m5p1d1u3v7z2r4z2s6n3j4l7t1e1h6c4t7q0,131,2022-12-14 16:41:26.062858,meditation found
16,simonettevaja,/guided-meditations/b0g1u2b4p8q6f9r7l4t8h0y8n6m5g3y6q9f4n8z7,131,2022-12-14 16:41:26.062858,meditation found
17,simonettevaja,/guided-meditations/j7h7x8j6u6k3m6t5s5v8z6z4k6u9e9l0n7v2k5k4,131,2022-12-14 16:41:26.063908,meditation found
18,simonettevaja,/guided-meditations/e9y7h5f4b6g3k8e7y5h1t2j5r1w9k8k4p3w1p1j0,131,2022-12-14 16:41:26.064919,meditation found
19,simonettevaja,/guided-meditations/w1d4c5d4u1v5l1y4z6c3q9r2b3m8d2v9p5r9z6d2,131,2022-12-14 16:41:26.064919,meditation found
20,simonettevaja,/guided-meditations/h7x3k6k0y8p4y2l6a9m2d5c4n9d1h0z3t0v7c2c2,131,2022-12-14 16:41:26.065926,meditation found
21,simonettevaja,/guided-meditations/h6c6z8w3u5h7f1j7n4u3u9a5h6k7v0s9f2t5h9h7,131,2022-12-14 16:41:26.066863,meditation found
22,simonettevaja,/guided-meditations/w3w9h7g2b8t5w7x9x4a7e2g2q8a9f3w7a2n2h4g9,131,2022-12-14 16:41:26.066863,meditation found
23,simonettevaja,/guided-meditations/v2r6x3a4x1j4y0e9e6g8e7u8w5s8g8b4e6y7j9r0,131,2022-12-14 16:41:26.067911,meditation found
