,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,superspiritualgirl,/guided-meditations/q5m6f8n0n2b6j4v4x9k7k4b7t3s2n4m5p0t1w9f5,79,2022-12-14 11:59:55.780770,meditation found
1,superspiritualgirl,/guided-meditations/q2c4a5t7d8g2x0m6l1y7k1a0a9d1r2d0r3g1z7z0,79,2022-12-14 11:59:55.782772,meditation found
2,superspiritualgirl,/guided-meditations/u4x0s9y7d4d8h0e9b9r7k5w4n8k3x3j0u1g0r2w7,79,2022-12-14 11:59:55.783287,meditation found
3,superspiritualgirl,/guided-meditations/g0d7r3n1j1p5f1q4b4f5z5p4a9e1w5u2w7x0w6t2,79,2022-12-14 11:59:55.784318,meditation found
4,kelseesewell,/guided-meditations/q9s7g6e5k9u4g4h2v4e1e7a2e4c9c6u9m1c5u9h9,79,2022-12-14 12:00:20.175082,meditation found
5,kelseesewell,/guided-meditations/n3k8m1p0g7w1z6f4p3g4u2a0x6c7f6f2x7w3x5m1,79,2022-12-14 12:00:20.177089,meditation found
6,kelseesewell,/guided-meditations/y2e0n3v3y0u3q4u5d1y2b7n9f1x3b3k4y7d5v1k5,79,2022-12-14 12:00:20.177089,meditation found
7,kelseesewell,/guided-meditations/d3f1q8n3u7t1v0g8u9a3x4q4w8c7a5y4h2n4c4b1,79,2022-12-14 12:00:20.178660,meditation found
8,kelseesewell,/guided-meditations/t7e4a8m9f3p9n7b6n9y5e4j8g3z6l3y8d9c1r1x4,79,2022-12-14 12:00:20.179604,meditation found
9,kelseesewell,/guided-meditations/m0n9s9w4y4q9x5j0d0m8x7j2l9j1v6g8e1g4b5p3,79,2022-12-14 12:00:20.179604,meditation found
10,kelseesewell,/guided-meditations/g5r0g1u4c8e9y1j4w9y9s9k9a0n8u5p9d6j2v1z3,79,2022-12-14 12:00:20.180604,meditation found
11,kelseesewell,/guided-meditations/h5g0n0f4m4v4d5n6w6w8y8q7v7d2d4q0b3g8x7h8,79,2022-12-14 12:00:20.181604,meditation found
12,kelseesewell,/guided-meditations/s4j7w7s1p0t9y6a6u2p3x7s0r2b8g2m3l0r1t9y7,79,2022-12-14 12:00:20.181604,meditation found
13,kelseesewell,/guided-meditations/r4t9j8p4j3k1r3k9p1d9r7s2u6y2r6p0l7p7t1v2,79,2022-12-14 12:00:20.182604,meditation found
14,kelseesewell,/guided-meditations/y5q9e9e9h0s0f2a0z8w3q2k9v7j3a8z5s6q7x3d3,79,2022-12-14 12:00:20.183111,meditation found
15,kelseesewell,/guided-meditations/p1v7w2m7k5g8e2t4j6t8v7z6k9z0q9y9y7h0n9y2,79,2022-12-14 12:00:20.184119,meditation found
16,kbattles,,79,2022-12-14 12:00:39.391071,meditations not found
17,kim_sternemann,/guided-meditations/a4b3w8k1m1r9e6e9f0d2t0q3n7u3v9n5q6u6y7t3,79,2022-12-14 12:01:10.350403,meditation found
18,kim_sternemann,/guided-meditations/w2w1h9p0e0e5m2j6m3m1x1d0u8w0r0u7s9v5t0k3,79,2022-12-14 12:01:10.352408,meditation found
19,kim_sternemann,/guided-meditations/x2q5z4s9r0r8p5c9g9m8u8w7t1c7w8l7t4n4s6j3,79,2022-12-14 12:01:10.352408,meditation found
20,kim_sternemann,/guided-meditations/y1v7t5h9p6y0j2t5c5b0j2u3p0p1t7d4g1f2z8l3,79,2022-12-14 12:01:10.353552,meditation found
21,keithmmac,/guided-meditations/u5d6g7f0p1a6h8s5h8j1k6h3w9b2c0s6a5h2p0y2,79,2022-12-14 12:01:18.745773,meditation found
22,keithmmac,/guided-meditations/m6m1y4j0x4y2h1n5c6d7c2c5z3b5y0e1g4l8j7t2,79,2022-12-14 12:01:18.748298,meditation found
23,keithmmac,/guided-meditations/c3h3y6c8c0e5z7t6f5m2c1w1j0s9r2s9q6w5w1e0,79,2022-12-14 12:01:18.750301,meditation found
24,keithmmac,/guided-meditations/y3n2m5s6e6y8m5x8e8a5g2h2g6q3d3h9h9t4n0q1,79,2022-12-14 12:01:18.752297,meditation found
25,delvmusic,/guided-meditations/s3p1r4e5v6m4w9p4e6g0d7f3v9s1z2j1f4n6l7x3,79,2022-12-14 12:01:28.128925,meditation found
26,delvmusic,/guided-meditations/a4c9v9v3z0y1e8k3t3r1y3h5d1n0a1s2x5q7d2c8,79,2022-12-14 12:01:28.129927,meditation found
27,delvmusic,/guided-meditations/z6n0t4m9a9x4g6h1y4y5a2g1t6f5l9h0r2j2q6e0,79,2022-12-14 12:01:28.130927,meditation found
28,kacisage,/guided-meditations/y4h5w9p6l0t9w9q2w6d9n3v3f3u0x2y1n3r0p4b9,79,2022-12-14 12:01:36.702956,meditation found
29,kacisage,/guided-meditations/p2s5b6p8s5c2r0y2c9g0w2p3u3f9t8j3j5b9a7k8,79,2022-12-14 12:01:36.706072,meditation found
30,kacisage,/guided-meditations/h4p7f5l4c5h7t0y4v9v8n1b4s8d3t6l7m8t9h3u5,79,2022-12-14 12:01:36.707032,meditation found
31,kacisage,/guided-meditations/r5u4g8z3g9k5s0p2z8p7w8y7d9d4e8y2g0r9c6k8,79,2022-12-14 12:01:36.707971,meditation found
32,kacisage,/guided-meditations/r8s7c4h2d6j7z2e2j1y7n8m4f2j9s6z1f3b7r6m8,79,2022-12-14 12:01:36.709011,meditation found
33,kacisage,/guided-meditations/h7j4e1c8z5u7d0e2d3k5e1w9a1t9s7a8r4s8h8z0,79,2022-12-14 12:01:36.709973,meditation found
34,kacisage,/guided-meditations/g6f8z4e0c7r2r6b6b8m3m5p2j2v6v6k2c6c4m1n2,79,2022-12-14 12:01:36.710985,meditation found
