,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,lorenaventura,/guided-meditations/c5p9x0x8g7y8p5p5g3x5s3x6m3f2w1a9a4a4e1z1,91,2022-12-14 17:50:15.022820,meditation found
1,lorenaventura,/guided-meditations/r3z9b1s0p5f5j3a3j2b0k9v3q3v5e5n7r5l1a6k1,91,2022-12-14 17:50:15.026371,meditation found
2,lauralight,/guided-meditations/w9y2q0y8h1q2c8e9g3k6d2h7m4e7l2y7j4n5k5t4,91,2022-12-14 17:50:23.093028,meditation found
3,lauralight,/guided-meditations/e0b9s9d3m4t6x6m1q0e0a7p4y6b3u8k6t2r6s7e3,91,2022-12-14 17:50:23.093028,meditation found
4,lauralight,/guided-meditations/j6f9z1p8w3q1r8a2k5j1z4d2e0g6v7k5y9j0s7r2,91,2022-12-14 17:50:23.093028,meditation found
5,lauralight,/guided-meditations/g3k7u1g8s6s5j3z1b0q0n1n8y3c2t0h7u6s7j7a4,91,2022-12-14 17:50:23.093028,meditation found
6,lauralight,/guided-meditations/f3v7k7w9q2q7n1f8k3c9r5f1s2f7f3g1s8k9t9r9,91,2022-12-14 17:50:23.093028,meditation found
7,lauralight,/guided-meditations/m6f2p3b0z2f1y8m2f2g9h6s8z1z3k5h4s8r8p9t0,91,2022-12-14 17:50:23.093028,meditation found
8,lauralight,/guided-meditations/f4l8n2z4n1g7e9y1c6v6s7j8v4v6b4u3p1w9f1n7,91,2022-12-14 17:50:23.093028,meditation found
9,lauralight,/guided-meditations/q0w7f5u2s7z1d8b1v3y2j3c4s9s4k2y3z4s0g2j8,91,2022-12-14 17:50:23.093028,meditation found
10,lauralight,/guided-meditations/g6u6n8w0w1z7b0d0m3r0f5y4m9s3g0y3h4b6n4y7,91,2022-12-14 17:50:23.093028,meditation found
11,lauralight,/guided-meditations/x9n2v2e8r8y5k3d6f1l3e5m0s9a5z0p8b8j6a2w3,91,2022-12-14 17:50:23.108646,meditation found
12,lauralight,/guided-meditations/z9m4p8w6h0s4n1g6d5m5s9l4p3t2h7y1h0l9w5f3,91,2022-12-14 17:50:23.108646,meditation found
13,lauralight,/guided-meditations/t1t3c3x6u8x3j6j0r0g3j4t8t9d6y0y5x0k4t7j9,91,2022-12-14 17:50:23.108646,meditation found
14,lauralight,/guided-meditations/v2d5q6z2r9a2n8j1j4x2u9n4y1u8d1n1t7b1k6f8,91,2022-12-14 17:50:23.108646,meditation found
15,lauralight,/guided-meditations/y7w7e4w0a6m2b8c5b8k5k5c5t0q3d4a6m0z5p8p5,91,2022-12-14 17:50:23.108646,meditation found
16,lauralight,/guided-meditations/y4g2a4w7m0u2f7a3r7s0j7b6p5d4y4m6k0e0p9a6,91,2022-12-14 17:50:23.108646,meditation found
17,lauralight,/guided-meditations/y5x0u9h4e7r4r1v4t7r2h0a4w0v2y4c6m6g0a9s8,91,2022-12-14 17:50:23.108646,meditation found
18,lauralight,/guided-meditations/w5t7t3j9m8q6c2h2m6f8z5d6q5f1c1k4e4t0w1e0,91,2022-12-14 17:50:23.108646,meditation found
19,lauralight,/guided-meditations/m7m5k7k6d0p2y8y0v5b7j7v0e1m1p3m7r5w2t5x3,91,2022-12-14 17:50:23.108646,meditation found
20,lauralight,/guided-meditations/r4r6d0x0u4w6g9e2m3m6f4y2l6s3h3h7u4j8y8e8,91,2022-12-14 17:50:23.108646,meditation found
21,lauralight,/guided-meditations/x5q1w3b6b9f6w3n5e6c8h3y3b6m4n2y0z6e3k7c0,91,2022-12-14 17:50:23.108646,meditation found
22,lauralight,/guided-meditations/t6x2g8t5n8t0s5w3n9b8c5y0q1r8v0a9a4p8k8k7,91,2022-12-14 17:50:23.108646,meditation found
23,lucabellorini,/guided-meditations/g9k1b8q6s6u2a3p1j0y1m8z7q9q1d6d3k1h5w9a0,91,2022-12-14 17:50:45.503812,meditation found
24,lucabellorini,/guided-meditations/p6k5e5u0f3l2a9m3w3k8b3f5q5b2d2z9f6e7w4m0,91,2022-12-14 17:50:45.503812,meditation found
25,lucabellorini,/guided-meditations/h1p0p1q1s3r9z8w9v7m3z1n5m2y8u0r0d5m8r9r6,91,2022-12-14 17:50:45.503812,meditation found
