,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,realgeorge,/guided-meditations/r9c4j6r8v4j7g1b7k1y6n9a0n9r1b7e0e7f2u6n3,54,2022-12-13 19:32:08.240091,meditation found
1,realgeorge,/guided-meditations/r5l3g2f8r3k0x3u0h5z8w0e2f6e6e0u2u4c8d4l3,54,2022-12-13 19:32:08.240091,meditation found
2,realgeorge,/guided-meditations/z2a9c5q2e5s9g8a6m6y9v2r0a7q3s8q9c0x5b6x9,54,2022-12-13 19:32:08.240091,meditation found
3,realgeorge,/guided-meditations/j9j9z3c1p7j6t4y8c7m8x1a9m5j0v6k2t3u6j8k1,54,2022-12-13 19:32:08.240091,meditation found
4,govindayogi,/guided-meditations/p6n0f3m8f1h5v9d4u1q9v4w0q3k0e1x2l0w3d8n3,54,2022-12-13 19:32:35.223830,meditation found
5,govindayogi,/guided-meditations/m9w7h2h0w2c1u2c1g2u1b7h6y6v3m9q3p5q8c7n3,54,2022-12-13 19:32:35.223830,meditation found
6,govindayogi,/guided-meditations/x4c0m9p0g6u1f5c9g5p4q8v1p5e1k2s8c4s5u6p8,54,2022-12-13 19:32:35.223830,meditation found
7,gina,/guided-meditations/u4y3n7k5h6j3g3s1u0q6q2e1a2r6e6q2f0u3w1z8,54,2022-12-13 19:33:05.758984,meditation found
8,gisela,/guided-meditations/u5m5b0b5a9j3q9x7n3g2k2e3c7e5a7k6r6e4w3u3,54,2022-12-13 19:33:17.570090,meditation found
9,gisela,/guided-meditations/h2g3b4p2d7x3s7e4r7f6m9a3h8x2c9z2b5a5t4p1,54,2022-12-13 19:33:17.570090,meditation found
10,gisela,/guided-meditations/a8l9j4e6b6p2k9g8w4s1d2u5a9r6b6p7m6q5y0u4,54,2022-12-13 19:33:17.570090,meditation found
11,gisela,/guided-meditations/r2w2t1v7z7t6y1c1s0a1k6q0j3s1c1v8n5y3w6h1,54,2022-12-13 19:33:17.570090,meditation found
12,gisela,/guided-meditations/q3c8p3a7w5p6b9x1b0p6w0m8s9e0c5f9t9c3k0b6,54,2022-12-13 19:33:17.579387,meditation found
13,pub10088026,/guided-meditations/c8f4f8t5k9q4q3j7g6z3t8k0c2x4g0h1u9n4b4p1,54,2022-12-13 19:33:40.933803,meditation found
14,pub10088026,/guided-meditations/u9s9u9a2t0h7v7x7r6l1f9x8t7l8k6y7w4f6m8b4,54,2022-12-13 19:33:40.935802,meditation found
15,pub10088026,/guided-meditations/w0f1u7g4r0p4q6s2t5g7r9a6z7w6f8f4w3u2y3j7,54,2022-12-13 19:33:40.936804,meditation found
16,pub10088026,/guided-meditations/q2h4k9e0t9k7p0u7r8l7k2k6t9p6g8t7q2e5f6n0,54,2022-12-13 19:33:40.938805,meditation found
17,pub10088026,/guided-meditations/u8f8j5s2r9j4h1k3g2t9z6k6y4r7c7j8g4z7x3m7,54,2022-12-13 19:33:40.940799,meditation found
18,pub10088026,/guided-meditations/n2m8f5q0d4b3x9x2k3a6y0m3t0z3p9q6s8m5q6f5,54,2022-12-13 19:33:40.941799,meditation found
19,gailjoysheppard,/guided-meditations/q8w5z7m1z0u0r1t4y6s3p4y2t8p2y4k8r8x1g6p1,54,2022-12-13 19:34:09.510195,meditation found
20,gailjoysheppard,/guided-meditations/w8p2x0m7g8f8r5n6d6j1m6u7q6a1u0e8a9n0b5h1,54,2022-12-13 19:34:09.510195,meditation found
21,gailjoysheppard,/guided-meditations/n9b8r1u8n7e8h2y0n7r4z4u3d5g9w9z7g6f3d0l1,54,2022-12-13 19:34:09.525813,meditation found
22,gailjoysheppard,/guided-meditations/h3w2k0n7t9u3u9a2h0s7q6f1m1m8k1q7p6a5l3d9,54,2022-12-13 19:34:09.525813,meditation found
23,gailjoysheppard,/guided-meditations/u0z0b2x0w1b6e2q3s1e9u7z7b8w2x1m5z4n6x9t8,54,2022-12-13 19:34:09.525813,meditation found
24,gailjoysheppard,/guided-meditations/g7z2a0r6g9m9c5a0f3g6e9q2k1n2q4c5u2c1v0a1,54,2022-12-13 19:34:09.525813,meditation found
25,gailjoysheppard,/guided-meditations/x2c2d1b0s8k7e9t9l4t2m8q2e7v3d6l8a1r0n5w6,54,2022-12-13 19:34:09.525813,meditation found
26,gailjoysheppard,/guided-meditations/f1c6u5y0x2q7u6y9p4m4c5t8k3w0f6r1b3k6k0t7,54,2022-12-13 19:34:09.525813,meditation found
27,gailjoysheppard,/guided-meditations/e5e1h8t8y9n1n0x9y3x1e5c5j6v0y8x4y9w0e8x0,54,2022-12-13 19:34:09.525813,meditation found
28,gailjoysheppard,/guided-meditations/x3b9f1k1h4q5g3b1e7s3v1g9l6a0b4v3s3h7u5m2,54,2022-12-13 19:34:09.525813,meditation found
29,gailjoysheppard,/guided-meditations/j5a5t0p2w5m0k9y6f5k0v8e1w6j9t7g6h4f0a8j4,54,2022-12-13 19:34:09.541437,meditation found
30,gosia_olewnik,/guided-meditations/j9v3k3x8b5q0f2f4n1b7b9y6x9l3w2q1z7y7g9u3,54,2022-12-13 19:34:37.227540,meditation found
31,gosia_olewnik,/guided-meditations/r9z5z9e0a2t0d2q2m6j3d2r1b2s6w5h5z3r5s2f8,54,2022-12-13 19:34:37.227540,meditation found
32,gosia_olewnik,/guided-meditations/k3s3q1x3r7c0x2n4g0h5n7e5k7s3h7b8d2r1r3z8,54,2022-12-13 19:34:37.227540,meditation found
33,zoey_ilouz,/guided-meditations/f7q1p2t1c0d9c8z1f6z7y6e8z8v6j0k2d7u1v6k9,54,2022-12-13 19:35:06.022280,meditation found
34,gabrielamorenzin,/guided-meditations/x0v4r7g0u2v1w1v3v6u2k5v2v5e6l9e0t2x3d4k3,54,2022-12-13 19:35:34.096045,meditation found
35,gabrielamorenzin,/guided-meditations/f7a8t4m8d7a8t7f3k4e5x9v8u9u9g0q9g2w5c0h9,54,2022-12-13 19:35:34.096045,meditation found
36,gabrielamorenzin,/guided-meditations/s8q9n6a1j6e9s7h6n1f8e5j2j9n5f4d6e9z3n6t8,54,2022-12-13 19:35:34.096045,meditation found
37,gabrielamorenzin,/guided-meditations/g2y1r4c2e3x2f7t2x0q3j5v4s4h0n3y6c3q6k3x1,54,2022-12-13 19:35:34.111669,meditation found
38,gabrielamorenzin,/guided-meditations/n5j3c0h5w2a2e5d4r0b9z1m4h1c4p3c3r0w4c6m9,54,2022-12-13 19:35:34.111669,meditation found
39,gabrielamorenzin,/guided-meditations/x6h7d2t8x9c1z6f0h7z6n3g8r3a6n0j1c4q1s3e0,54,2022-12-13 19:35:34.111669,meditation found
40,americanpika,/guided-meditations/t9k8a5z9c8v4c2e7r6w6f2p0a6t4w9t8k2n2v5k2,54,2022-12-13 19:36:02.502829,meditation found
41,americanpika,/guided-meditations/h7h6l0j7x5k7m9h7x3s6h7p9g2d7k5m5y7p2z1u2,54,2022-12-13 19:36:02.502829,meditation found
42,americanpika,/guided-meditations/s9f3t6v0e8l7s0f4s3a0x3z4n2w2m0p0a1r7v7p1,54,2022-12-13 19:36:02.502829,meditation found
43,americanpika,/guided-meditations/j4n9e1h4b6z0l4g1n9j5z0k2k5k6m9w1n5p6j5t7,54,2022-12-13 19:36:02.502829,meditation found
44,americanpika,/guided-meditations/s1w3j7c7x6v3m7e1d8d9s0q5b7w6a5l7w1c7y5m8,54,2022-12-13 19:36:02.502829,meditation found
45,americanpika,/guided-meditations/u6j2c8z3y9m6y2b6b0j9t4w0b0n0q6g1k3j2t7v5,54,2022-12-13 19:36:02.518455,meditation found
46,americanpika,/guided-meditations/k7h7x8k2x9k9a3k9r2x3d3b6x3h3n4z6p0c4c4y3,54,2022-12-13 19:36:02.518455,meditation found
47,americanpika,/guided-meditations/g8h6a5f0a8n8c9t7e5g8m7l4c3s9m2v4g9x8d5m3,54,2022-12-13 19:36:02.518455,meditation found
48,americanpika,/guided-meditations/d5d6z9w9x5n4h0k9a8f2t1h0m4c5b0u3v6f3q0b8,54,2022-12-13 19:36:02.524960,meditation found
49,americanpika,/guided-meditations/g7s4t2u2x9v0n5z5e1c9q9x3e5f6f7b2j0v4b9l9,54,2022-12-13 19:36:02.524960,meditation found
50,americanpika,/guided-meditations/y9j8m7e7s2f2p2g6b6d1c3b6l5w3y5h7d5b0d6w9,54,2022-12-13 19:36:02.524960,meditation found
51,thelifeexperiment,/guided-meditations/f9p5v7c1x1k1s2k8t0q2f5p1n6f5k2c0n7t9p8k9,54,2022-12-13 19:36:30.031830,meditation found
52,thelifeexperiment,/guided-meditations/b1e1r7c0t2t3b8v2x1s9t3r2c6q0j6k3m5r9c2k0,54,2022-12-13 19:36:30.031830,meditation found
53,thelifeexperiment,/guided-meditations/s0c3c8t5h5v1a7q1m9q0y6e1d1s5m4x0a3c9t8n1,54,2022-12-13 19:36:30.031830,meditation found
54,gemmacresswell,/guided-meditations/u6r9f5u3f2n2u2r4z2y6j9y1e6f1s4f2v1e0u3m7,54,2022-12-13 19:37:12.146897,meditation found
55,gemmacresswell,/guided-meditations/t3c4t7j1l7z7v3g7m7c1g4s9b8s0v4c3z4e9m5z7,54,2022-12-13 19:37:12.162522,meditation found
56,gemmacresswell,/guided-meditations/c6a1b8m6m3c3r2z5j6e7d3r4a9d1d0f5f1m5s9b5,54,2022-12-13 19:37:12.162522,meditation found
57,gemmacresswell,/guided-meditations/x9l6e3v8a6c1b5h0r4b6r6h8v5e5a9y7d0t1q1w3,54,2022-12-13 19:37:12.162522,meditation found
58,gemmacresswell,/guided-meditations/n3p7d8u6r3q3c5z5r1u4s2f9y2u4e5k7d1z5g7h5,54,2022-12-13 19:37:12.162522,meditation found
59,gerileesayers,/guided-meditations/u0w7y4p4b5x7c3t9s4e9f2e2f2m7g8l2u4c7c7e7,54,2022-12-13 19:37:26.540105,meditation found
