,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,thichnhathanh,/guided-meditations/e6q9f2w6v4t1s4c1m4t0a6b0t7h0e5p8h3z5m4d3,146,2022-12-14 13:17:20.309330,meditation found
1,thichnhathanh,/guided-meditations/b5a0c1b9h5d8a0k7h7x1y1a3t3y8r4q0f1v5s6j2,146,2022-12-14 13:17:20.311328,meditation found
2,thichnhathanh,/guided-meditations/s5r9k2c1l8y1s1t6p5f1w4p1r5m8j5k8s4w2r8g3,146,2022-12-14 13:17:20.312327,meditation found
3,thichnhathanh,/guided-meditations/c0u8n2b4v7f3v4m0y2g8c7j0r0r7j1s2b6l6h6k0,146,2022-12-14 13:17:20.314326,meditation found
4,thichnhathanh,/guided-meditations/y5m2m8s8q9g6s0r2a3n9b3t0h9m6w7q1j1y4g5d0,146,2022-12-14 13:17:20.315325,meditation found
5,thichnhathanh,/guided-meditations/u3f3x4j1m8s7r5v8d0k9l1b8v7u1x2x1f4h4n2k8,146,2022-12-14 13:17:20.317326,meditation found
6,thichnhathanh,/guided-meditations/a3z9k6j9q8x0u6m7x3q4l3j5k5q8k5w7d1f3r9g0,146,2022-12-14 13:17:20.319321,meditation found
7,tomekwyczesany,/guided-meditations/s2n0f9j9t6l0l0n9d6s0j3v2d3t8x2k8c1t8s7t7,146,2022-12-14 13:17:35.933270,meditation found
8,tomekwyczesany,/guided-meditations/r0n1e4d4l4b0l2w5b8p0n2x2t3p2z6f3v6n0k9f6,146,2022-12-14 13:17:35.937268,meditation found
9,tomekwyczesany,/guided-meditations/x7u8k3t2x8c2u6b8b0z4m1n2f4n4j9d1e0j5j3s3,146,2022-12-14 13:17:35.941267,meditation found
10,tomekwyczesany,/guided-meditations/p0p4y1g8t2g3b8c1z8p7b6a4p5a9m6s9w2s8z5v1,146,2022-12-14 13:17:35.944266,meditation found
11,tomekwyczesany,/guided-meditations/w0b0u8t8f2e1r3j8c0a3r3x0h3r3b6c0w4n6j3l7,146,2022-12-14 13:17:35.948263,meditation found
12,tomekwyczesany,/guided-meditations/n9m9m3a2b2p6h9j7f0m6j7v2h5y1t7d9r1u2x0k9,146,2022-12-14 13:17:35.951261,meditation found
13,tomekwyczesany,/guided-meditations/s9p8s0h3q9u8m8u0m5h7k4j9b2f1t1x7k1m2m0q2,146,2022-12-14 13:17:35.955258,meditation found
14,tomekwyczesany,/guided-meditations/a1m8u0t9w7d5e3z2r4s3t0z3d0d8a2a3b4e1e1v3,146,2022-12-14 13:17:35.957257,meditation found
15,tomekwyczesany,/guided-meditations/m0y8g1d6t8q1v9f8e7h4k7e4f7w0q2w8r3x9j8v4,146,2022-12-14 13:17:35.959256,meditation found
16,tomekwyczesany,/guided-meditations/e6b3b8t7j5n8e5a9p0g7c8p3x2y5g5a4d7e6r8d4,146,2022-12-14 13:17:35.963254,meditation found
17,tomekwyczesany,/guided-meditations/z5l0a4n2e7y5p0t2l3t3r7b0d6e2c4e3x3d7g3m9,146,2022-12-14 13:17:35.967251,meditation found
18,tomekwyczesany,/guided-meditations/d4r7x8c7u3x6r5q1f6d7s2s7h9u9w6d4u6b6b9d4,146,2022-12-14 13:17:35.971249,meditation found
19,tomekwyczesany,/guided-meditations/t0k2c6l6h9k1w2h6r3x5b0q8l1j2d1p0b4y7w2t0,146,2022-12-14 13:17:35.973507,meditation found
20,tomekwyczesany,/guided-meditations/v9d1v3b6x3h0v4k6f4u8y1e0s4k1c3h2k5z5n7f6,146,2022-12-14 13:17:35.973507,meditation found
21,tomekwyczesany,/guided-meditations/q1g5f8n0q5c1g5e9u4d5s5a3b2t7b7z7d7u5q3s4,146,2022-12-14 13:17:35.973507,meditation found
22,tomekwyczesany,/guided-meditations/f8k6u8z1m7q5k5g0q1w2c3y1h8r1f5a7z2v9h0x7,146,2022-12-14 13:17:35.973507,meditation found
23,tomekwyczesany,/guided-meditations/y9q9c5l9y7h5y5c7y8m7m1m3n5r6a4d8q1k0n6w5,146,2022-12-14 13:17:35.989411,meditation found
24,tomekwyczesany,/guided-meditations/s8s7f7z5c6m2w0z2v5d2m0z7e6q0t2g5t6y6w9r4,146,2022-12-14 13:17:35.993408,meditation found
25,tomekwyczesany,/guided-meditations/u3w4s7k2y5u1x6j7k2j3a4q7d6u2d1x5f0g4u2s5,146,2022-12-14 13:17:35.996407,meditation found
26,tomekwyczesany,/guided-meditations/z5z7q9f9c9b1m8y6v7q1f4m5a9k5r5w5d6b8s2y4,146,2022-12-14 13:17:35.997668,meditation found
27,tomekwyczesany,/guided-meditations/m8t7m1b7m8a3q9y4j1c5d3q8e1q8g2g7k1r1k1t9,146,2022-12-14 13:17:36.002057,meditation found
28,tomekwyczesany,/guided-meditations/y6b9v6k2n0q7c4u5p4n7f1v4q2c9l2j4b6u1v8k0,146,2022-12-14 13:17:36.007051,meditation found
29,tomekwyczesany,/guided-meditations/t9h0u7n0v6s1f5e3g1u8k8q7u2b7n9t8x7f0j0b9,146,2022-12-14 13:17:36.011048,meditation found
30,tomekwyczesany,/guided-meditations/m9y1t4t3r0d4f6v0d9n0p6l5k6j0q5r2u4p1c5q8,146,2022-12-14 13:17:36.013312,meditation found
31,tomekwyczesany,/guided-meditations/l2v5s6g1q2j7t1l4p8e3x0t5w9q0w8s7g6w5e2v5,146,2022-12-14 13:17:36.013312,meditation found
32,tomekwyczesany,/guided-meditations/j6q4g7m4y7t8b1h2g1d3w8k2u6c1j1s5w3r1b6a8,146,2022-12-14 13:17:36.013312,meditation found
33,tomekwyczesany,/guided-meditations/t1s9r4q8m1m5d9z4m8g5d7w2j3x0s9e0b0s8l4p5,146,2022-12-14 13:17:36.013312,meditation found
34,tomekwyczesany,/guided-meditations/q6b0y9j7u1s7s3t1a0c6q0e5m4a7d8l8u9x0l9u9,146,2022-12-14 13:17:36.013312,meditation found
35,tomekwyczesany,/guided-meditations/e5b7h8k3l3b7h9j2j1x6f8z6y3n5a1c5m3x8v1t1,146,2022-12-14 13:17:36.030170,meditation found
36,tomekwyczesany,/guided-meditations/x6t7p4x7z7j8n3h2a4x6s8x3e2u0z6k6h7r2f5r4,146,2022-12-14 13:17:36.030170,meditation found
37,tomekwyczesany,/guided-meditations/g1r9d6x3r9q5w7g7k1d7q4w2t2x1p3p9z7q9f5w8,146,2022-12-14 13:17:36.030170,meditation found
38,tomekwyczesany,/guided-meditations/m1a8p7g9p4e0v0r6g3k1w3m9p8h5j9p8v6p7q7b3,146,2022-12-14 13:17:36.030170,meditation found
39,tomekwyczesany,/guided-meditations/y1f8s9t6g6p5j3y7z5q3v5c3x7y0b0e7n2j5h6s8,146,2022-12-14 13:17:36.046984,meditation found
40,tomekwyczesany,/guided-meditations/f5s6e6z9k8r5v7w5u6w9r2s6y9e9h0d8y9s6v6r8,146,2022-12-14 13:17:36.049980,meditation found
41,tomekwyczesany,/guided-meditations/n2z7h9z6x4q4q4u9k7g3d0q7p9d2k9v2h1j3z5k3,146,2022-12-14 13:17:36.053979,meditation found
