,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,nagapriya,/guided-meditations/r6j5v7s5y4d5f8x9p5y7p3m3g9t9q4f8n4d2d4d8,115,2022-12-14 08:48:21.046116,meditation found
1,natalierossiter,/guided-meditations/n6x4b2a9k3z8h1y1w6y3l7k8b5w2d3s4y9f2r6x0,115,2022-12-14 08:48:45.107186,meditation found
2,natalierossiter,/guided-meditations/z2g3b5n5r6u9z0w0k1e4t0n0s6a5t6k4v3y7g2y5,115,2022-12-14 08:48:45.107186,meditation found
3,natalierossiter,/guided-meditations/c8q7m7e9n8r1a8y2k8m5r4r3f7a7s6h5m5q5z7w7,115,2022-12-14 08:48:45.107186,meditation found
4,natalierossiter,/guided-meditations/x3p1x9m7d7j6q1z9f3q4b9y6y8g8r5h3r8z6e6w2,115,2022-12-14 08:48:45.107186,meditation found
5,elcaminowithin,/guided-meditations/v4y7m8n2h7f3s3b1h8v3u9r2u8n3m2k0k4w7p2u9,115,2022-12-14 08:49:07.129380,meditation found
6,beconscious,/guided-meditations/x9u0n8q6w5p7z2j3t5t8v6m9g3p1t9r6s1k0e4h0,115,2022-12-14 08:49:33.503493,meditation found
7,beconscious,/guided-meditations/n4j2h9g2n8a0a7q6c2r7z8j6t2e1t7j8g2r9q5t8,115,2022-12-14 08:49:33.503493,meditation found
8,beconscious,/guided-meditations/t1m8r6g3s2z1s4e3s6h9b7h2j6f1m3w8x0z8g1r9,115,2022-12-14 08:49:33.503493,meditation found
9,beconscious,/guided-meditations/l0b3e9x1y9b5d0x8w4s6c4f6y9r7r3g3s8l3t9g8,115,2022-12-14 08:49:33.503493,meditation found
10,beconscious,/guided-meditations/j1s1r6t0w9t4q1a8a1c2a2f2y9c9y1y1f1j6b6z5,115,2022-12-14 08:49:33.503493,meditation found
11,shantistar,/guided-meditations/b3q0j6s5w4f7n0c9j8p3j9n1c9x4h5q6s9x5p7m6,115,2022-12-14 08:49:55.640201,meditation found
12,shantistar,/guided-meditations/n4g3b0t5l0f0k1z6h6s5w8p0w4h2x1f7p4v9d7r2,115,2022-12-14 08:49:55.640201,meditation found
13,dranilmarissegarra,/guided-meditations/r8f0q7z6w9u2u3u0h3k3j2t5z9k4p8r5a7s5d8w5,115,2022-12-14 08:50:17.718106,meditation found
14,dranilmarissegarra,/guided-meditations/h4z2q0y4w5c7u3d9m9v5h4h5n7t0z4y1g3g7q7w7,115,2022-12-14 08:50:17.718106,meditation found
15,dranilmarissegarra,/guided-meditations/c4q0h4g2r4g1t5n1m5q6v4a5k9x3d0n7p4u8z7e1,115,2022-12-14 08:50:17.718106,meditation found
16,dranilmarissegarra,/guided-meditations/q8p9f7g5u5j9x9z6n7g3n3p2n7g9c7t6d4a5l5l4,115,2022-12-14 08:50:17.718106,meditation found
17,dranilmarissegarra,/guided-meditations/e3r7e8e4h7n4t9v5s9z9r6y4b9b1f9h0q2p3u7c7,115,2022-12-14 08:50:17.718106,meditation found
18,worm_lad,/guided-meditations/w6n1k4a5e7x3c1v3c1z6u0v8d2f0h2m1q8j6h6d4,115,2022-12-14 08:50:40.815645,meditation found
19,worm_lad,/guided-meditations/w9l4w9w0h6w0f9k5n7n7h9s6z3w0m6x1m0t5r8e7,115,2022-12-14 08:50:40.816650,meditation found
20,worm_lad,/guided-meditations/w2v2v6n9j9u4y0y0n6n9h9m9n7h2y7s5h0k4k0h1,115,2022-12-14 08:50:40.817649,meditation found
21,worm_lad,/guided-meditations/p2f7t1b6y4n3x8c1j3a2e7e0f9r6b5l3v4s2d3k5,115,2022-12-14 08:50:40.818656,meditation found
22,nancykobel,/guided-meditations/r7f0h5h6h8r1f0w7e0q2n7q7m4e6v8m2h8b0n8u7,115,2022-12-14 08:51:02.863726,meditation found
23,nmscoaching,/guided-meditations/w1h9b5r8w7a1n9b5c2w1d9b4u3v9a6w0x7z3q5z8,115,2022-12-14 08:51:24.777839,meditation found
24,nmscoaching,/guided-meditations/f1k5r5p6t3j2j2f8y8u1q5f0w4u2e6a0f6q8j1a7,115,2022-12-14 08:51:24.777839,meditation found
25,ownyourhealth,/guided-meditations/q9p3m6s1u2j0a2p6b2h4s0t2y9s4t2n5v8m8s5a4,115,2022-12-14 08:51:50.211248,meditation found
26,ownyourhealth,/guided-meditations/m6k4n2b8a0j8s6g9v6t7u6x3z0w8u2w6a8v7t6j0,115,2022-12-14 08:51:50.211248,meditation found
27,ownyourhealth,/guided-meditations/s1t4z8k3w5m3h5v0a0v1f5n5v3u3c2c6z8x5t1q5,115,2022-12-14 08:51:50.211248,meditation found
28,ownyourhealth,/guided-meditations/v0q6p4s7y7x5y4c7e2f2d1w0s4s0x4g9f4p0l8q1,115,2022-12-14 08:51:50.211248,meditation found
29,ownyourhealth,/guided-meditations/k5g5h4m8t5s8k4z5t1x9v5d0m6j8e3g3y6k8e2a4,115,2022-12-14 08:51:50.211248,meditation found
30,nadineprimo,/guided-meditations/t0d3j5x5m0v0f1j2a2d6n9x6d3m6a9h8g9s6c8q3,115,2022-12-14 08:52:31.969414,meditation found
31,nadineprimo,/guided-meditations/q1k6q0c8w3e9m8s2c4f1a1n0e4h5a9u8b7s7y5s1,115,2022-12-14 08:52:31.969414,meditation found
32,nadineprimo,/guided-meditations/c1q8g4q3e5g6t1e1l0y5x4a4k1a9v3a9u5j0j4j3,115,2022-12-14 08:52:31.969414,meditation found
33,nadineprimo,/guided-meditations/a7w4s5x0t6q6d6a9p4w2e0e4f5p4h6y5a7c2h9s9,115,2022-12-14 08:52:31.969414,meditation found
34,nadineprimo,/guided-meditations/m3r1c4e2g7f1m1e2y9n6b4e2s6h3e7w2t7p1u8u2,115,2022-12-14 08:52:31.969414,meditation found
35,nadineprimo,/guided-meditations/c0z9b4b4c2s8c3b9v9h4j2p2n3v1l0n8v5c5k0w8,115,2022-12-14 08:52:31.969414,meditation found
36,nadineprimo,/guided-meditations/m7w3v9s8w7b1w0p8q8w5k7m0x1s3z9w9t6f9q1b8,115,2022-12-14 08:52:31.985026,meditation found
37,nadineprimo,/guided-meditations/y4d9p0w5q3c9r4z6x1g0n5f5r1b4s0x0j2z0t8c2,115,2022-12-14 08:52:31.985026,meditation found
38,nadineprimo,/guided-meditations/f6y9n8m5t4a0s1u3f1z3k5t1y0j8d3g3h9l8w0t7,115,2022-12-14 08:52:31.985026,meditation found
39,nadineprimo,/guided-meditations/j1e3u3n8z5t4y9q0d7g2v5m0t7m3z5x2z6w9z6s8,115,2022-12-14 08:52:31.985026,meditation found
40,nadineprimo,/guided-meditations/j6t9z4p0k3b4y4q9k6c8e9w3h5y2g4x8d5u5x2j0,115,2022-12-14 08:52:31.985026,meditation found
41,nadineprimo,/guided-meditations/f2w3k4z8k2c6r0r2m8w9d9h2m1n3u4e1u2v0x9r4,115,2022-12-14 08:52:31.985026,meditation found
42,noaveer,/guided-meditations/y4n6w7r7c7e8b8d1t3v1w7k5b8f3c9k5r1u2g3z8,115,2022-12-14 08:52:54.287054,meditation found
43,noaveer,/guided-meditations/s2s5f2y7f2x6v6s2z4y2c3l4x7c9z4g7m1p5z9f1,115,2022-12-14 08:52:54.287054,meditation found
44,noaveer,/guided-meditations/e0w2h0v0q6n7n6w4d6y3v6f6a1m1t0m6k4c3b8y9,115,2022-12-14 08:52:54.287054,meditation found
45,noaveer,/guided-meditations/x8d2p3j7f1r6y5d4p3r2f8n2e7e1q2p6z7z8t5j7,115,2022-12-14 08:52:54.287054,meditation found
46,nadinekoecher,/guided-meditations/u0n5r0z4y2q4t3v1q9g8y5n9b8x1c7j2a2w2b0s3,115,2022-12-14 08:53:20.114380,meditation found
47,nadinekoecher,/guided-meditations/y4a4z5m9g2y7y1z6a9k8a4n5z3n7u3v1p1t6n1q9,115,2022-12-14 08:53:20.115379,meditation found
48,nadinekoecher,/guided-meditations/s1c3p8h3e8v5s6f1s0y6d9v9e3z6e0q2s4k9v8f6,115,2022-12-14 08:53:20.116383,meditation found
49,nadinekoecher,/guided-meditations/l3k3h6s1g0y4m2n9e3w5s8p6w8j7f0q8s0t3y5p1,115,2022-12-14 08:53:20.117378,meditation found
50,nadinekoecher,/guided-meditations/v8d9b7p1r5z2a2w8u2p6a6w3w9q1m4e7q7k1m3x8,115,2022-12-14 08:53:20.118387,meditation found
51,nikkimccahon,/guided-meditations/x6f0m9m5d9d3b3s8r0u4k3v9j8j7f9h6f9t8g9w3,115,2022-12-14 08:53:26.287739,meditation found
52,nikkimccahon,/guided-meditations/g6j4f4l6z9j8z3d6c7q5k7m8f2g9c1w7m1x7g5b0,115,2022-12-14 08:53:26.288745,meditation found
53,nicolawilliams,/guided-meditations/k8b4e1x9s2h2s8x7f9t9k6u7e0v4a1h2w3m9g2d0,115,2022-12-14 08:53:48.287327,meditation found
