,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,christafontaine,/guided-meditations/z7y4w9t7x7t4s3f0c3d6w3a7b9r6j7n8r0p8m1x4,29,2022-12-13 15:01:53.724942,meditation found
1,christafontaine,/guided-meditations/j7m9d5q7y1z7d5a8b0c2b6k0m8d1u6x8y8h0x9s1,29,2022-12-13 15:01:53.726944,meditation found
2,christafontaine,/guided-meditations/g2c6v0j1r4q1v5b5l4a7d8a6l1f5u3v0d8a6n7y7,29,2022-12-13 15:01:53.727944,meditation found
3,christafontaine,/guided-meditations/u3y1d9k5y7s0r9c6w0d5v2a4w6c6h7t8u8m2b1k8,29,2022-12-13 15:01:53.728943,meditation found
4,christafontaine,/guided-meditations/l1j9r4x1g5m8g0g1a4e7m3a3x0h8h3b4x7g1u7x3,29,2022-12-13 15:01:53.728943,meditation found
5,chelseycooper,/guided-meditations/n1q8q8k3s7b9q9s8t3f8g9p2c3r0h9x9j0x4s0k3,29,2022-12-13 15:02:18.114201,meditation found
6,chelseycooper,/guided-meditations/g2l3d4r6a9w2r5r3j9m8a6y1e5e9h1f5z3b7x8f2,29,2022-12-13 15:02:18.115215,meditation found
7,chelseycooper,/guided-meditations/d1r7m9t9s0h4v1p9r0j7k1q5j5q5m8c4m2j2t6s2,29,2022-12-13 15:02:18.116211,meditation found
8,chelseycooper,/guided-meditations/k7h9r5c1a8v3u2u0y2u9s1q1h0v6u5r2s2c9m2k9,29,2022-12-13 15:02:18.117222,meditation found
9,chelseycooper,/guided-meditations/p1b2c4d4k7p1f8j9c8h6s5a1w1r2k5t8f9g5t8p0,29,2022-12-13 15:02:18.118153,meditation found
10,chelseycooper,/guided-meditations/w1s8d4m3b0t8b4f5t1p0s9b5r8v7v7e4f2j3q1p1,29,2022-12-13 15:02:18.119212,meditation found
11,chelseycooper,/guided-meditations/s6e6r0x0v7d8h2w3k1u2l8k0e3k5y7j4c2t9j4v0,29,2022-12-13 15:02:18.120155,meditation found
12,theeffortlesslife.co,/guided-meditations/p1x0f6j0k6g8v0n9n3f6w8s4d6w3k0f3n6f3j4j6,29,2022-12-13 15:02:40.446316,meditation found
13,theeffortlesslife.co,/guided-meditations/h1m3x3z0h7t5y3v5u1h0s0v6r5v9s5j9s9v5a2p2,29,2022-12-13 15:02:40.447322,meditation found
14,theeffortlesslife.co,/guided-meditations/q9z4y6m0k4k9k4d0t0t0q6u3q9y8n2r1h4s4l6y1,29,2022-12-13 15:02:40.447322,meditation found
15,theeffortlesslife.co,/guided-meditations/e7q6z7j5u8g2r6a0k6p4p2d5f6z1q5g8y1k4d0n6,29,2022-12-13 15:02:40.448315,meditation found
16,brightmindsetproject,/guided-meditations/x4d6d1t4s7n8k0e3j2z7q3b7l0y0a6l3d1w3z8z5,29,2022-12-13 15:03:04.904140,meditation found
17,brightmindsetproject,/guided-meditations/d3x7z7k2s4t9n8f5d7y7g9q8v0y7g5v4v0z4n3w2,29,2022-12-13 15:03:04.905105,meditation found
18,brightmindsetproject,/guided-meditations/v5v5y7q0j0h3n0f8g4s0x4w0b5g2p5k2a3u0a6e2,29,2022-12-13 15:03:04.906151,meditation found
19,brightmindsetproject,/guided-meditations/p9s8p5q8d3z3k8y5u2j2m5f1l9v2e9p9y1m3u9c0,29,2022-12-13 15:03:04.906151,meditation found
20,brightmindsetproject,/guided-meditations/k5u0k8g7r7g3r9x4r2a6n5x6b9g3t3a4k2j0w4e7,29,2022-12-13 15:03:04.907177,meditation found
