,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,andrewtaysha,,16,2022-12-13 18:48:28.308593,meditations not found
1,thevespering,/guided-meditations/t9e3p3u5m2a0x6p2m9y1v2x4k2a7q8c5m7z0g4x8,16,2022-12-13 18:48:34.193990,meditation found
2,alexrodriguezyoga,,16,2022-12-13 18:48:57.744151,meditations not found
3,heyangie,,16,2022-12-13 18:49:16.663685,meditations not found
4,unicornyogi,/guided-meditations/c5q4a4t8c1h5d2z9u5d1q9n6k3m8l5h2s1z3j0k1,16,2022-12-13 18:49:38.575490,meditation found
5,andrewscheffer,/guided-meditations/s9h7x7d6t0x3u2x2j8l4x4d0s0f9w7f5v6h7v3s5,16,2022-12-13 18:50:04.488237,meditation found
6,yourmindhealer,/guided-meditations/k7f6n1d9l2a8t6b5s4t3f9q6p9g4t2z9h5r9a9n0,16,2022-12-13 18:50:10.489278,meditation found
7,sensitivesocialworker,/guided-meditations/p8f6r5j1x6z6u1t0q2j2x8g5c8s2u4c9s6k8a0b2,16,2022-12-13 18:50:32.679843,meditation found
8,amandaryder,/guided-meditations/a1b0f5e0v7x3h1h6w5h3p0w5q3f5r8t3n3x3s6u0,16,2022-12-13 18:50:59.284919,meditation found
9,incredibleanastasia,/guided-meditations/s9z0w0h8f7c2u0j7f5p1j7d8x7g8x2g2s6v8t3z7,16,2022-12-13 18:51:21.165210,meditation found
10,aniawhite,/guided-meditations/d4e5f3a4x2h8b8d1y0s9b3g1x8w6j9a0k6n9m1b7,16,2022-12-13 18:51:43.168629,meditation found
11,anaduarte,/guided-meditations/p7m3f2b1s9p2w1f2j4z9z0f7v7v5x8r0h5y9q8v4,16,2022-12-13 18:52:09.189838,meditation found
12,anaduarte,/guided-meditations/v4t2p2n1c8q6q4v6f8y9k0d4m1a0y8s3u1q3n2v5,16,2022-12-13 18:52:09.189838,meditation found
13,wildbecoming,/guided-meditations/z8m9t0h6n9d9d8g1e7y1y5y8m7n2f4v6l8h1m4d3,16,2022-12-13 18:52:31.464975,meditation found
14,anniejohnson,/guided-meditations/v8h7u3p0m4u9y5x8q3p1a4g7y9k4v2f2w4y7f8s7,16,2022-12-13 18:52:54.177240,meditation found
15,altinguitar,/guided-meditations/p3l2x3r6t7s6g1k3r3k2w2z3r9w6c4k8p8n3s3k9,16,2022-12-13 18:53:18.250951,meditation found
16,altinguitar,/guided-meditations/q1m4n8z5v8r3s6v1c4v0y9s7u4w7b0e7q0b9d1w0,16,2022-12-13 18:53:18.252522,meditation found
17,ordinaryintuitive,/guided-meditations/u5k5c1r5j8t6w4p6n6g6x7r9z1s7f6v4k1z1j6w0,16,2022-12-13 18:53:24.243221,meditation found
18,ordinaryintuitive,/guided-meditations/c8p5f7x7u9b8w4v0h1n6p6y9j9g2l9v6x4j1e8p1,16,2022-12-13 18:53:24.243221,meditation found
19,aruray1722,/guided-meditations/j4n1u3t2p7c9s6h9f0j2a6m5n8s5w9u6s0w6y8r9,16,2022-12-13 18:53:50.301957,meditation found
20,aruray1722,/guided-meditations/p3a9w8d7f0e3v9h1d2j8e9t1m3z1r1d0u0r8k8z5,16,2022-12-13 18:53:50.301957,meditation found
21,aruray1722,/guided-meditations/u4y5v6x5y7q1c3j0q3f0g7h7d0f5c1f3v2d3e9a9,16,2022-12-13 18:53:50.301957,meditation found
22,aruray1722,/guided-meditations/a9s5m2h0e3h2f8e9g4n1q5w7e6l5d4d9x9z6j5r6,16,2022-12-13 18:53:50.301957,meditation found
23,aruray1722,/guided-meditations/q6p2z4f3c9e8h7x6z8e6h2w9n3b3m3m4m1f6c8n0,16,2022-12-13 18:53:50.301957,meditation found
24,aruray1722,/guided-meditations/g3p6u8q0e1s4r8t3b8j3f0n4h1e1y7f1s6y5y6u9,16,2022-12-13 18:53:50.301957,meditation found
25,pmpvpodcast,/guided-meditations/u9z0w5p0b1c6f9d2k7k4t2t6p2b6r9w2q9b6q0e5,16,2022-12-13 18:54:12.175884,meditation found
