,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status
0,mollypsych,/guided-meditations/g0b7m5s5q8e3z0b1h9e9p4n9m1d1c1a5r7z5y9h2,106,2022-12-14 03:11:18.682260,meditation found
1,margohelmanmsw,/guided-meditations/c0t7c9e9b5q0y2n0a4s5b6z4d8p8f4u7b6m6c1y8,106,2022-12-14 03:11:40.548350,meditation found
2,margohelmanmsw,/guided-meditations/d5f7q7h3q2f7q1t7t4z0j1h8f0a7h7m0y4j8a0z6,106,2022-12-14 03:11:40.563998,meditation found
3,margohelmanmsw,/guided-meditations/l0a6p2e2b5q3m0k6n2y5f5q8h0r8a2g2l0l7v0b4,106,2022-12-14 03:11:40.563998,meditation found
4,margohelmanmsw,/guided-meditations/k5s8y8h2r3n2b3h2r5s8h0w1d0n7d9w1h6v5v8y2,106,2022-12-14 03:11:40.563998,meditation found
5,margohelmanmsw,/guided-meditations/a0n3e1f6m7e4w3y4e1n6q1e5u4c8q0p5g8l8p7v7,106,2022-12-14 03:11:40.563998,meditation found
6,margohelmanmsw,/guided-meditations/m4s7p1v3s8k6t0z7y5p3x8f3k8m8v6v1y3t0m6y6,106,2022-12-14 03:11:40.563998,meditation found
7,margohelmanmsw,/guided-meditations/u6h8j8w9e1l6w6u3r0n8n3y5n1l2x9s7z8y5j6z0,106,2022-12-14 03:11:40.563998,meditation found
8,margohelmanmsw,/guided-meditations/p8s9x2q7f6k3j1f7b5y6v9r9b2f4r9r2m1x0y1z4,106,2022-12-14 03:11:40.563998,meditation found
9,happypathway,/guided-meditations/g9j2s3w6a3l5h3z2c8h6g3m1m8c1l7v4v3g7b8n7,106,2022-12-14 03:12:04.632614,meditation found
10,happypathway,/guided-meditations/p7r1z3t7z7t8n4p3k7r6y7t5w4r5t5a8u3p8b6j4,106,2022-12-14 03:12:04.632614,meditation found
11,happypathway,/guided-meditations/h6p3b6d5u6a8p9z7e6g0c3x3p2g9x3d8q2b0g3h9,106,2022-12-14 03:12:04.632614,meditation found
12,happypathway,/guided-meditations/k1t6w0h8h9v1v1g3j3e5f7w5f8h3k7e9p4g1t2v8,106,2022-12-14 03:12:04.632614,meditation found
13,happypathway,/guided-meditations/v6n1f5n0u2b6v4h2r2c0z0c6h5b8f7r3z9a9x7q8,106,2022-12-14 03:12:04.632614,meditation found
14,marieandreegodin,,106,2022-12-14 03:12:23.419203,meditations not found
15,slambert,/guided-meditations/h4r0g2p1n4z0b3t2y7d9b1m1w9n9d6y0j4f0k3y5,106,2022-12-14 03:12:46.192694,meditation found
16,merciel,/guided-meditations/n3y1r1h5s6y5s0p9h5u8m0e5g0x4b3d9u7e6f3e6,106,2022-12-14 03:13:10.468408,meditation found
17,merciel,/guided-meditations/e7m9z7g0q2j4w2g8h6f4b1h4q1r4q1x3t9u4v1h6,106,2022-12-14 03:13:10.468408,meditation found
18,merciel,/guided-meditations/k2v0m7u1k2u4u3u4y8m5x2p1v3r7z0e9d0b4d7y9,106,2022-12-14 03:13:10.468408,meditation found
19,merciel,/guided-meditations/s4w9s3u4j0j1j4z8h8m8c8y7d7g6v5p6c0c1r9j2,106,2022-12-14 03:13:10.468408,meditation found
20,merciel,/guided-meditations/l1x1n3w0n7b1f7c4p5d4q9k4e5f0c8n2u0y5y0k2,106,2022-12-14 03:13:10.468408,meditation found
21,merciel,/guided-meditations/d8q0p3b4j6j9p5v2s2w0v1z6w7v6c3r1j2c9j3s5,106,2022-12-14 03:13:10.468408,meditation found
22,mariellenbrown,/guided-meditations/t9w7x8m9v2g7b5k6d3p4p7u1h1e8f6x9e0n9z6k5,106,2022-12-14 03:13:34.050570,meditation found
23,mariellenbrown,/guided-meditations/c5b0w0q3y3s4p1j0x5h4q4f7c4g5g0e9k4y3k1q8,106,2022-12-14 03:13:34.050570,meditation found
24,mariellenbrown,/guided-meditations/f2c8n6g1z2j6g1p3l5n1n8b9m9x3b9x6l9p0g7c8,106,2022-12-14 03:13:34.050570,meditation found
25,mariellenbrown,/guided-meditations/a9p7a6e4b6p6m9j4s0f3u0q5w9r7b7g0d1t4r0v4,106,2022-12-14 03:13:34.050570,meditation found
26,mariellenbrown,/guided-meditations/v7s2m7j0n6k7z1n6f8w7k1x0l2j5l9q4a9t8c2u2,106,2022-12-14 03:13:34.050570,meditation found
27,mariellenbrown,/guided-meditations/w4n0k6y8a7e8z5z8b6x2r5c8x1a6f9j5z7x0m1y0,106,2022-12-14 03:13:34.066204,meditation found
28,beyondthenoise,/guided-meditations/h7s5c8g8s8d5z8f1l4c4f7m9k9q4j3f1l4p0c0u7,106,2022-12-14 03:13:42.240180,meditation found
29,beyondthenoise,/guided-meditations/b3j7t0r6e2v8s7h4d3b3x3a5d7x6l6n6v3v3h7g4,106,2022-12-14 03:13:42.240180,meditation found
30,beyondthenoise,/guided-meditations/z9n4p2v6s3q3j2b0p7u4t2c2c7w0x1r8q5u6l8z9,106,2022-12-14 03:13:42.240180,meditation found
31,beyondthenoise,/guided-meditations/n7b8c7t4w4l5s9k8k9j2k3e0n7q3e3s6j3h8w1k2,106,2022-12-14 03:13:42.240180,meditation found
